Local time,Ask,Bid,AskVolume,BidVolume
24.03.2021 08:11:55.875 GMT-0000,3206.262,3199.492,0.02,0.02
24.03.2021 08:12:11.106 GMT-0000,3205.221,3200.697,0.0075,0.0075
24.03.2021 08:12:11.156 GMT-0000,3205.303,3199.451,0.02,0.02
24.03.2021 08:12:14.853 GMT-0000,3209.385,3199.82,0.02,0.02
24.03.2021 08:12:16.064 GMT-0000,3209.221,3202.451,0.02,0.02
24.03.2021 08:12:17.084 GMT-0000,3213.262,3203.7790000000005,0.02,0.02
24.03.2021 08:12:17.421 GMT-0000,3212.508,3203.6150000000002,0.0075,0.02
24.03.2021 08:12:18.579 GMT-0000,3211.467,3203.738,0.0075,0.0075
24.03.2021 08:12:18.629 GMT-0000,3211.5490000000004,3202.7790000000005,0.02,0.02
24.03.2021 08:12:27.228 GMT-0000,3211.467,3204.533,0.02,0.0075
24.03.2021 08:12:29.636 GMT-0000,3212,3204.6150000000002,0.02,0.02
24.03.2021 08:12:32.233 GMT-0000,3215.3440000000005,3207.5740000000005,0.02,0.02
24.03.2021 08:12:32.385 GMT-0000,3215.508,3203.533,0.02,0.02
24.03.2021 08:12:33.889 GMT-0000,3215,3208.656,0.0075,0.0075
24.03.2021 08:12:33.940 GMT-0000,3219,3208.5740000000005,0.02,0.02
24.03.2021 08:12:34.067 GMT-0000,3219.221,3207.5740000000005,0.02,0.02
24.03.2021 08:12:37.245 GMT-0000,3216.1800000000003,3207.697,0.0075,0.0075
24.03.2021 08:12:37.296 GMT-0000,3216.467,3205.533,0.02,0.02
24.03.2021 08:12:46.025 GMT-0000,3216.426,3211.451,0.0075,0.0075
24.03.2021 08:12:46.075 GMT-0000,3221.426,3211.656,0.02,0.02
24.03.2021 08:12:46.126 GMT-0000,3220.467,3211.5740000000005,0.02,0.02
24.03.2021 08:12:46.251 GMT-0000,3223.385,3212,0.02,0.02
24.03.2021 08:12:47.642 GMT-0000,3223.262,3215.533,0.02,0.0075
24.03.2021 08:12:47.761 GMT-0000,3225.5490000000004,3216.82,0.02,0.02
24.03.2021 08:13:01.598 GMT-0000,3221.221,3216.533,0.0075,0.0075
24.03.2021 08:13:01.649 GMT-0000,3216.426,3207.6150000000002,0.02,0.02
24.03.2021 08:13:01.777 GMT-0000,3217.5490000000004,3207.656,0.02,0.02
24.03.2021 08:13:04.009 GMT-0000,3216.467,3207.533,0.0075,0.02
24.03.2021 08:13:11.646 GMT-0000,3216.467,3211.7790000000005,0.02,0.02
24.03.2021 08:13:11.891 GMT-0000,3216.426,3207.82,0.02,0.02
24.03.2021 08:13:15.412 GMT-0000,3216.262,3211.451,0.0075,0.0075
24.03.2021 08:13:15.463 GMT-0000,3220,3211.656,0.02,0.02
24.03.2021 08:13:15.613 GMT-0000,3217.385,3211.451,0.02,0.02
24.03.2021 08:13:27.553 GMT-0000,3220.508,3213.451,0.02,0.02
24.03.2021 08:13:28.024 GMT-0000,3220.262,3214.451,0.02,0.0075
24.03.2021 08:13:36.467 GMT-0000,3220.508,3213.492,0.02,0.02
24.03.2021 08:13:37.618 GMT-0000,3220.467,3216.738,0.0075,0.0075
24.03.2021 08:13:37.669 GMT-0000,3227.262,3216.697,0.02,0.02
24.03.2021 08:13:42.365 GMT-0000,3231.303,3220.451,0.02,0.02
